№ п/п,№ ведомости прошедшего года,Время поступления,СОДЕРЖАНИЕ ДЕЛ
174,163,1858 5 июня,"По предложению господина начальника губернии о доставлении сведений об арестантах (***) 1852 г., участвовавших в потушении пожара в д. Тарутиной Ачинского округа. Исправляющий должность советника (***) Исправляющий должность советника (***) Исправляющий должность советника (***) Секретарь (***)"
